player-name,WK,role,format,matches,innings,not-outs,Runs scored,Highest Score,Average,BF,Strike-rate,100s,50s,4s,6s,Catches,Stumpings,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10w
Arjun Tendulkar,0,bowl,fc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arjun Tendulkar,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arjun Tendulkar,0,bowl,t20,2,2,1,3,3,3.00,7,42.85,0,0,0,0,0,0,2,2,42,67,2,1/33,1/33,33.50,9.57,21.00,0,0,0
Yudhvir Singh,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yudhvir Singh,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yudhvir Singh,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yudhvir Singh,0,bowl,fc,2,4,1,36,31*,12.00,26,138.46,0,0,2,3,0,0,2,2,216,132,2,1/60,1/60,66.00,3.66,108.00,0,0,0
Yudhvir Singh,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yudhvir Singh,0,bowl,t20,6,4,0,24,10,6.00,14,171.42,0,0,2,2,4,0,6,6,132,189,3,2/37,2/37,63.00,8.59,44.00,0,0,0
Kieron Pollard,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kieron Pollard,0,all,t20i,79,65,13,1277,75*,24.55,930,137.31,0,5,77,85,37,0,79,51,692,979,37,4/25,4/25,26.45,8.48,18.70,1,0,0
Kieron Pollard,0,all,odi,116,106,9,2564,119,26.43,2690,95.31,3,11,162,127,62,0,116,79,2242,2137,54,3/27,3/27,39.57,5.71,41.50,0,0,0
Kieron Pollard,0,all,fc,27,44,2,1584,174,37.71,,,4,7,,,42,0,27,24,811,436,14,5/36,5/40,31.14,3.22,57.90,0,1,0
Kieron Pollard,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kieron Pollard,0,all,t20,541,481,141,10797,104,31.75,7061,152.91,1,53,686,726,303,0,541,347,5301,7253,296,4/15,4/15,24.50,8.20,17.90,7,0,0
Kieron Pollard,0,all,list-a,160,144,14,3500,119,26.92,,,3,17,,,91,0,160,106,2967,2726,95,5/17,5/17,28.69,5.51,31.20,1,1,0
Nathan Coulter-Nile,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nathan Coulter-Nile,0,all,t20i,28,15,4,150,34,13.63,120,125.00,0,0,10,10,13,0,28,27,582,802,34,4/31,4/31,23.58,8.26,17.10,1,0,0
Nathan Coulter-Nile,0,all,odi,32,21,6,252,92,16.80,262,96.18,0,1,20,6,7,0,32,32,1678,1555,52,4/48,4/48,29.90,5.56,32.20,1,0,0
Nathan Coulter-Nile,0,all,fc,37,56,3,994,64,18.75,1389,71.56,0,3,125,23,24,0,37,63,6861,3557,124,6/84,9/125,28.68,3.11,55.30,6,2,0
Nathan Coulter-Nile,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nathan Coulter-Nile,0,all,t20,134,75,29,663,42*,14.41,494,134.21,0,0,47,40,42,0,134,131,2841,3687,156,4/10,4/10,23.63,7.78,18.20,3,0,0
Nathan Coulter-Nile,0,all,list-a,80,53,13,703,92,17.57,739,95.12,0,3,68,18,28,0,80,80,4310,3647,146,5/26,5/26,24.97,5.07,29.50,4,2,0
Trent Boult,0,bowl,test,71,84,40,668,52*,15.18,1170,57.09,0,1,64,30,39,0,71,135,15819,7875,281,6/30,10/80,28.02,2.98,56.20,15,8,1
Trent Boult,0,bowl,t20i,34,10,5,28,8,5.60,38,73.68,0,0,2,0,13,0,34,34,755,1074,46,4/34,4/34,23.34,8.53,16.40,1,0,0
Trent Boult,0,bowl,odi,93,40,23,159,21*,9.35,213,74.64,0,0,15,6,34,0,93,93,5117,4261,169,7/34,7/34,25.21,4.99,30.20,8,5,0
Trent Boult,0,bowl,fc,106,126,50,1121,61,14.75,2083,53.81,0,2,119,45,55,0,106,192,21855,10792,397,6/30,10/80,27.18,2.96,55.00,18,16,1
Trent Boult,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Trent Boult,0,bowl,t20,128,28,17,58,8,5.27,79,73.41,0,0,2,1,48,0,128,128,2804,3891,149,4/18,4/18,26.11,8.32,18.80,2,0,0
Trent Boult,0,bowl,list-a,122,54,28,214,21*,8.23,292,73.28,0,0,19,6,44,0,122,120,6556,5490,211,7/34,7/34,26.01,5.02,31.00,10,5,0
Dhawal Kulkarni,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dhawal Kulkarni,0,bowl,t20i,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,0,2,2,48,55,3,2/23,2/23,18.33,6.87,16.00,0,0,0
Dhawal Kulkarni,0,bowl,odi,12,2,2,27,25*,-,28,96.42,0,0,2,1,2,0,12,12,598,508,19,4/34,4/34,26.73,5.09,31.40,1,0,0
Dhawal Kulkarni,0,bowl,fc,86,99,33,1721,87,26.07,4508,38.17,0,8,218,32,29,0,86,140,15531,7174,261,7/50,10/78,27.48,2.77,59.50,9,15,1
Dhawal Kulkarni,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dhawal Kulkarni,0,bowl,t20,150,46,25,225,28*,10.71,225,100.00,0,0,19,4,35,0,150,149,3034,4036,147,4/14,4/14,27.45,7.98,20.60,2,0,0
Dhawal Kulkarni,0,bowl,list-a,125,54,25,492,39*,16.96,613,80.26,0,0,39,11,35,0,125,124,6107,4794,217,5/29,5/29,22.09,4.71,28.10,5,5,0
Chris Lynn,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chris Lynn,0,bat,t20i,18,16,1,291,44,19.39,221,131.67,0,0,28,14,3,0,18,-,-,-,-,-,-,-,-,-,-,-,-
Chris Lynn,0,bat,odi,4,4,0,75,44,18.75,89,84.26,0,0,5,3,3,0,4,-,-,-,-,-,-,-,-,-,-,-,-
Chris Lynn,0,bat,fc,41,71,8,2743,250,43.53,4909,55.87,6,12,345,45,26,0,41,8,84,64,0,-,-,-,4.57,-,0,0,0
Chris Lynn,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chris Lynn,0,bat,t20,211,204,22,5775,113*,31.73,4019,143.69,2,39,484,328,64,0,211,7,78,93,3,2/15,2/15,31.00,7.15,26.00,0,0,0
Chris Lynn,0,bat,list-a,50,50,6,1597,135,36.29,1654,96.55,2,12,144,65,24,0,50,7,69,45,1,1/3,1/3,45.00,3.91,69.00,0,0,0
Piyush Chawla,0,all,test,3,3,0,6,4,2.00,23,26.08,0,0,1,0,1,0,3,6,492,270,7,4/69,4/133,38.57,3.29,70.20,1,0,0
Piyush Chawla,0,all,t20i,7,1,0,0,0,0.00,1,0.00,0,0,0,0,2,0,7,7,138,151,4,2/13,2/13,37.75,6.56,34.50,0,0,0
Piyush Chawla,0,all,odi,25,12,5,38,13*,5.42,58,65.51,0,0,3,0,9,0,25,25,1312,1117,32,4/23,4/23,34.90,5.10,41.00,2,0,0
Piyush Chawla,0,all,fc,136,191,16,5475,156,31.28,,,6,36,,,59,0,136,234,26602,14582,445,6/46,11/170,32.76,3.28,59.70,22,23,3
Piyush Chawla,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Piyush Chawla,0,all,t20,249,140,45,1413,45*,14.87,1123,125.82,0,0,123,54,66,0,249,248,5154,6414,262,4/17,4/17,24.48,7.46,19.60,3,0,0
Piyush Chawla,0,all,list-a,149,106,23,1769,93,21.31,1945,90.95,0,8,116,58,42,0,149,145,7517,6147,236,6/46,6/46,26.04,4.90,31.80,8,3,0
Aditya Tare,1,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aditya Tare,1,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aditya Tare,1,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aditya Tare,1,bat,fc,76,130,13,4363,222,37.29,8721,50.02,9,25,613,23,254,22,76,-,-,-,-,-,-,-,-,-,-,-,-
Aditya Tare,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aditya Tare,1,bat,t20,106,97,17,2141,82,26.76,1633,131.10,0,10,240,57,48,17,106,-,-,-,-,-,-,-,-,-,-,-,-
Aditya Tare,1,bat,list-a,73,64,13,1841,118*,36.09,2213,83.19,1,12,191,24,109,13,73,-,-,-,-,-,-,-,-,-,-,-,-
Rohit Sharma,0,bat,test,38,64,8,2615,212,46.69,4478,58.39,7,12,274,59,41,0,38,16,383,224,2,1/26,1/35,112.00,3.50,191.50,0,0,0
Rohit Sharma,0,bat,t20i,111,103,15,2864,118,32.54,2061,138.96,4,22,252,133,41,0,111,9,68,113,1,1/22,1/22,113.00,9.97,68.00,0,0,0
Rohit Sharma,0,bat,odi,227,220,32,9205,264,48.96,10354,88.90,29,43,832,244,78,0,227,38,593,515,8,2/27,2/27,64.37,5.21,74.10,0,0,0
Rohit Sharma,0,bat,fc,98,154,17,7592,309*,55.41,,,24,32,,,83,0,98,70,2153,1154,24,4/41,5/85,48.08,3.21,89.70,1,0,0
Rohit Sharma,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rohit Sharma,0,bat,t20,350,337,47,9315,118,32.12,6981,133.43,6,65,815,397,138,0,350,58,634,826,29,4/6,4/6,28.48,7.81,21.80,1,0,0
Rohit Sharma,0,bat,list-a,298,287,40,11447,264,46.34,,,32,56,,,102,0,298,70,1367,1162,30,4/28,4/28,38.73,5.10,45.50,1,0,0
Saurabh Tiwary,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Saurabh Tiwary,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Saurabh Tiwary,0,bat,odi,3,2,2,49,37*,-,56,87.50,0,0,5,1,2,0,3,-,-,-,-,-,-,-,-,-,-,-,-
Saurabh Tiwary,0,bat,fc,100,167,19,6975,238,47.12,13353,52.23,19,28,783,108,79,0,100,26,417,221,1,1/0,1/4,221.00,3.17,417.00,0,0,0
Saurabh Tiwary,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Saurabh Tiwary,0,bat,t20,166,141,32,3085,69,28.30,2525,122.17,0,14,237,119,65,0,166,1,6,8,0,-,-,-,8.00,-,0,0,0
Saurabh Tiwary,0,bat,list-a,92,88,18,3300,112*,47.14,3967,83.18,5,22,270,75,51,0,92,10,208,193,4,2/40,2/40,48.25,5.56,52.00,0,0,0
James Neesham,0,all,test,12,22,1,709,137*,33.76,1069,66.32,2,4,88,11,12,0,12,21,1076,675,14,3/42,3/42,48.21,3.76,76.80,0,0,0
James Neesham,0,all,t20i,29,22,7,324,48*,21.60,206,157.28,0,0,28,19,9,0,29,23,313,493,18,3/16,3/16,27.38,9.45,17.30,0,0,0
James Neesham,0,all,odi,66,56,10,1320,97*,28.69,1352,97.63,0,6,117,30,24,0,66,62,2115,2139,68,5/27,5/27,31.45,6.06,31.10,2,2,0
James Neesham,0,all,fc,65,110,9,3239,147,32.06,4522,71.62,5,17,434,50,66,0,65,110,6890,3940,118,5/65,6/82,33.38,3.43,58.30,2,2,0
James Neesham,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
James Neesham,0,all,t20,144,112,33,2001,59*,25.32,1443,138.66,0,4,144,92,47,0,144,127,2216,3385,132,4/24,4/24,25.64,9.16,16.70,2,0,0
James Neesham,0,all,list-a,128,112,22,3083,120*,34.25,3002,102.69,2,18,282,88,50,0,128,111,4157,4028,143,5/27,5/27,28.16,5.81,29.00,6,4,0
Quinton de Kock,1,bat,test,51,86,5,3008,129*,37.13,4227,71.16,5,21,386,25,208,11,51,-,-,-,-,-,-,-,-,-,-,-,-
Quinton de Kock,1,bat,t20i,47,47,5,1303,79*,31.02,954,136.58,0,6,135,53,41,11,47,-,-,-,-,-,-,-,-,-,-,-,-
Quinton de Kock,1,bat,odi,123,123,6,5235,178,44.74,5518,94.87,15,26,603,76,168,9,123,-,-,-,-,-,-,-,-,-,-,-,-
Quinton de Kock,1,bat,fc,81,137,9,5171,194,40.39,6815,75.87,11,35,659,63,310,16,81,1,6,9,0,-,-,-,9.00,-,0,0,0
Quinton de Kock,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Quinton de Kock,1,bat,t20,209,203,16,6245,126*,33.39,4521,138.13,4,36,651,248,143,37,209,-,-,-,-,-,-,-,-,-,-,-,-
Quinton de Kock,1,bat,list-a,164,162,7,6621,178,42.71,6921,95.66,19,32,740,109,206,15,164,-,-,-,-,-,-,-,-,-,-,-,-
Suryakumar Yadav,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Suryakumar Yadav,0,bat,t20i,3,2,0,89,57,44.50,48,185.41,0,1,9,5,5,0,3,-,-,-,-,-,-,-,-,-,-,-,-
Suryakumar Yadav,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Suryakumar Yadav,0,bat,fc,77,129,8,5326,200,44.01,8496,62.68,14,26,756,52,101,0,77,50,1154,550,24,4/47,4/47,22.91,2.85,48.00,1,0,0
Suryakumar Yadav,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Suryakumar Yadav,0,bat,t20,180,159,37,3829,94*,31.38,2714,141.08,0,21,404,126,91,0,180,10,132,140,6,2/11,2/11,23.33,6.36,22.00,0,0,0
Suryakumar Yadav,0,bat,list-a,98,87,13,2779,134*,37.55,2675,103.88,3,17,268,86,56,0,98,17,430,378,6,2/20,2/20,63.00,5.27,71.60,0,0,0
Jayant Yadav,0,bowl,test,4,6,1,228,104,45.60,515,44.27,1,1,28,0,1,0,4,8,627,367,11,3/30,4/68,33.36,3.51,57.00,0,0,0
Jayant Yadav,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jayant Yadav,0,bowl,odi,1,1,1,1,1*,-,1,100.00,0,0,0,0,1,0,1,1,24,8,1,1/8,1/8,8.00,2.00,24.00,0,0,0
Jayant Yadav,0,bowl,fc,61,95,13,2172,211,26.48,4876,44.54,3,9,239,4,30,0,61,94,9722,5299,162,7/58,13/154,32.70,3.27,60.00,6,7,1
Jayant Yadav,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jayant Yadav,0,bowl,t20,66,34,16,279,31,15.50,250,111.60,0,0,15,9,32,0,66,62,1204,1257,39,4/22,4/22,32.23,6.26,30.80,1,0,0
Jayant Yadav,0,bowl,list-a,59,47,8,898,71,23.02,1142,78.63,0,5,81,11,23,0,59,56,2688,1807,53,3/21,3/21,34.09,4.03,50.70,0,0,0
Adam Milne,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adam Milne,0,bowl,t20i,23,8,8,21,10*,-,23,91.30,0,0,1,0,6,0,23,23,467,599,28,4/37,4/37,21.39,7.69,16.60,1,0,0
Adam Milne,0,bowl,odi,40,17,7,168,36,16.80,165,101.81,0,0,11,4,21,0,40,39,1801,1581,41,3/49,3/49,38.56,5.26,43.90,0,0,0
Adam Milne,0,bowl,fc,30,45,14,756,97,24.38,1409,53.65,0,4,88,3,10,0,30,53,5403,2872,88,5/47,8/154,32.63,3.18,61.30,5,2,0
Adam Milne,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adam Milne,0,bowl,t20,111,45,28,250,18*,14.70,203,123.15,0,0,20,5,29,0,111,108,2341,3014,124,5/11,5/11,24.30,7.72,18.80,2,1,0
Adam Milne,0,bowl,list-a,73,37,15,392,45,17.81,380,103.15,0,0,31,7,25,0,73,71,3516,3090,103,5/61,5/61,30.00,5.27,34.10,1,1,0
Krunal Pandya,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Krunal Pandya,0,all,t20i,18,9,4,121,26*,24.20,92,131.52,0,0,8,6,7,0,18,18,398,538,14,4/36,4/36,38.42,8.11,28.40,1,0,0
Krunal Pandya,0,all,odi,3,3,2,95,58*,95.00,74,128.37,0,1,8,2,0,0,3,3,120,160,1,1/59,1/59,160.00,8.00,120.00,0,0,0
Krunal Pandya,0,all,fc,8,15,0,470,160,31.33,717,65.55,2,2,67,3,4,0,8,10,683,362,14,4/40,6/59,25.85,3.18,48.70,1,0,0
Krunal Pandya,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Krunal Pandya,0,all,t20,128,100,29,1624,86,22.87,1181,137.51,0,3,137,68,47,0,128,124,2337,2865,92,4/36,4/36,31.14,7.35,25.40,1,0,0
Krunal Pandya,0,all,list-a,69,66,12,2078,133*,38.48,2315,89.76,2,12,214,44,23,0,69,67,3144,2652,81,6/41,6/41,32.74,5.06,38.80,3,2,0
Hardik Pandya,0,all,test,11,18,1,532,108,31.29,720,73.88,1,4,68,12,7,0,11,19,937,528,17,5/28,6/50,31.05,3.38,55.10,0,1,0
Hardik Pandya,0,all,t20i,48,32,8,474,42*,19.75,321,147.66,0,0,27,30,30,0,48,44,803,1094,41,4/38,4/38,26.68,8.17,19.50,1,0,0
Hardik Pandya,0,all,odi,60,44,7,1267,92*,34.24,1080,117.31,0,7,90,54,23,0,60,55,2446,2267,55,3/31,3/31,41.21,5.56,44.40,0,0,0
Hardik Pandya,0,all,fc,29,46,1,1351,108,30.02,2382,56.71,1,10,167,24,14,0,29,39,2694,1486,48,5/28,8/91,30.95,3.30,56.10,0,3,0
Hardik Pandya,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hardik Pandya,0,all,t20,164,138,42,2643,91,27.53,1848,143.01,0,8,171,160,90,0,164,132,2212,3003,109,4/38,4/38,27.55,8.14,20.20,1,0,0
Hardik Pandya,0,all,list-a,81,62,12,1601,92*,32.02,1472,108.76,0,9,110,63,32,0,81,69,3196,2870,71,3/26,3/26,40.42,5.38,45.00,0,0,0
Jasprit Bumrah,0,bowl,test,19,28,11,43,10*,2.52,191,22.51,0,0,5,0,5,0,19,37,4075,1835,83,6/27,9/86,22.10,2.70,49.00,1,5,0
Jasprit Bumrah,0,bowl,t20i,50,6,4,8,7,4.00,13,61.53,0,0,1,0,7,0,50,49,1075,1195,59,3/11,3/11,20.25,6.66,18.20,0,0,0
Jasprit Bumrah,0,bowl,odi,67,17,11,19,10*,3.16,49,38.77,0,0,2,1,17,0,67,67,3523,2736,108,5/27,5/27,25.33,4.65,32.60,5,1,0
Jasprit Bumrah,0,bowl,fc,46,57,31,218,55*,8.38,720,30.27,0,1,26,2,14,0,46,81,9221,4158,174,6/27,9/86,23.89,2.70,52.90,4,11,0
Jasprit Bumrah,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jasprit Bumrah,0,bowl,t20,179,26,18,78,16*,9.75,86,90.69,0,0,4,3,26,0,179,178,4002,4694,215,4/14,4/14,21.83,7.03,18.60,2,0,0
Jasprit Bumrah,0,bowl,list-a,92,30,18,82,42*,6.83,107,76.63,0,0,7,4,25,0,92,92,4878,3637,160,5/27,5/27,22.73,4.47,30.40,8,2,0
Marco Jansen,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marco Jansen,0,all,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marco Jansen,0,all,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marco Jansen,0,all,fc,14,24,3,440,87,20.95,677,64.99,0,3,70,6,7,0,14,24,2296,1240,54,5/53,8/136,22.96,3.24,42.50,3,2,0
Marco Jansen,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marco Jansen,0,all,t20,12,8,1,71,47,10.14,60,118.33,0,0,4,4,5,0,12,12,246,318,8,2/21,2/21,39.75,7.75,30.70,0,0,0
Marco Jansen,0,all,list-a,13,8,5,112,43,37.33,113,99.11,0,0,13,2,4,0,13,13,503,449,16,3/25,3/25,28.06,5.35,31.40,0,0,0
Ishan Kishan,1,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishan Kishan,1,bat,t20i,2,2,0,60,56,30.00,41,146.34,0,1,5,4,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-
Ishan Kishan,1,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishan Kishan,1,bat,fc,44,75,4,2665,273,37.53,3856,69.11,5,15,325,65,90,11,44,1,24,14,0,-,-,-,3.50,-,0,0,0
Ishan Kishan,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ishan Kishan,1,bat,t20,102,96,6,2505,113*,27.83,1906,131.42,2,13,231,119,46,7,102,-,-,-,-,-,-,-,-,-,-,-,-
Ishan Kishan,1,bat,list-a,77,74,5,2549,173,36.94,2778,91.75,4,12,247,84,88,9,77,-,-,-,-,-,-,-,-,-,-,-,-
Anmolpreet Singh,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anmolpreet Singh,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anmolpreet Singh,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anmolpreet Singh,0,bat,fc,27,41,3,1691,267,44.50,2603,64.96,5,8,216,18,22,0,27,7,108,54,1,1/9,1/9,54.00,3.00,108.00,0,0,0
Anmolpreet Singh,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anmolpreet Singh,0,bat,t20,33,27,2,485,84,19.39,451,107.53,0,2,33,15,15,0,33,-,-,-,-,-,-,-,-,-,-,-,-
Anmolpreet Singh,0,bat,list-a,31,29,2,1047,141,38.77,1183,88.50,2,6,112,24,5,0,31,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,fc,12,16,3,867,206,66.69,1494,58.03,2,5,107,2,10,0,12,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,t20,30,24,3,417,59*,19.85,350,119.14,0,3,35,9,11,0,30,-,-,-,-,-,-,-,-,-,-,-,-
Priyam Garg,0,bat,list-a,27,26,3,993,120,43.17,1052,94.39,3,6,106,18,10,0,27,-,-,-,-,-,-,-,-,-,-,-,-
Abhishek Sharma,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abhishek Sharma,0,all,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abhishek Sharma,0,all,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abhishek Sharma,0,all,fc,9,15,1,358,94,25.57,587,60.98,0,2,45,7,7,0,9,9,854,496,8,4/136,4/136,62.00,3.48,106.70,1,0,0
Abhishek Sharma,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abhishek Sharma,0,all,t20,33,31,7,570,107,23.75,416,137.01,1,3,48,30,10,0,33,14,162,209,9,2/10,2/10,23.22,7.74,18.00,0,0,0
Abhishek Sharma,0,all,list-a,26,25,1,572,104,23.83,644,88.81,1,1,70,17,8,0,26,15,504,425,5,2/51,2/51,85.00,5.05,100.80,0,0,0
Abdul Samad,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abdul Samad,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abdul Samad,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abdul Samad,0,bat,fc,10,17,2,592,128,39.46,524,112.97,2,3,50,36,7,0,10,10,108,71,4,1/0,2/7,17.75,3.94,27.00,0,0,0
Abdul Samad,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abdul Samad,0,bat,t20,32,26,9,527,76*,31.00,361,145.98,0,2,35,33,16,0,32,11,108,187,3,1/14,1/14,62.33,10.38,36.00,0,0,0
Abdul Samad,0,bat,list-a,11,11,0,307,68,27.90,239,128.45,0,4,23,19,2,0,11,7,168,163,2,1/11,1/11,81.50,5.82,84.00,0,0,0
David Warner,0,bat,test,86,159,7,7311,335*,48.09,10059,72.68,24,30,859,56,69,0,86,19,342,269,4,2/45,2/45,67.25,4.71,85.50,0,0,0
David Warner,0,bat,t20i,81,81,9,2265,100*,31.45,1621,139.72,1,18,218,89,44,0,81,-,-,-,-,-,-,-,-,-,-,-,-
David Warner,0,bat,odi,128,126,6,5455,179,45.45,5710,95.53,18,23,571,85,56,0,128,1,6,8,0,-,-,-,8.00,-,0,0,0
